timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,te_temperature_degC,tc_fault
2026-07-06T17:24:10.109,,,0,,,
2026-07-06T17:24:10.625,0.9552,25.21,1,5.128041745460836e-12,,64
2026-07-06T17:24:11.120,0.9552,25.21,1,5.128041745460836e-12,,64
2026-07-06T17:24:11.616,0.9553,25.21,2,5.128041745460836e-12,,64
2026-07-06T17:24:12.115,0.9552,25.21,1,5.128041745460836e-12,,64
2026-07-06T17:24:12.615,0.9552,25.21,1,5.128041745460836e-12,,64
2026-07-06T17:24:13.112,0.9552,25.21,1,5.128041745460836e-12,,64
2026-07-06T17:24:13.610,0.9553,25.2,2,5.128041745460836e-12,,64
2026-07-06T17:24:14.107,0.9552,25.21,1,5.128041745460836e-12,,64
2026-07-06T17:24:14.619,0.9553,25.21,1,5.128041745460836e-12,,64
2026-07-06T17:24:15.115,0.9552,25.2,2,5.128041745460836e-12,,64
2026-07-06T17:24:15.614,0.9555,25.2,1,5.128041745460836e-12,,64
2026-07-06T17:24:16.109,0.9553,25.21,1,5.128041745460836e-12,,64
2026-07-06T17:24:16.620,0.9553,25.2,2,5.128041745460836e-12,,64
2026-07-06T17:24:17.110,0.9553,25.21,1,5.128041745460836e-12,,64
2026-07-06T17:24:17.607,0.9554,25.21,1,5.128041745460836e-12,,64
2026-07-06T17:24:18.121,0.9552,25.2,1,5.128041745460836e-12,,64
2026-07-06T17:24:18.614,0.9553,25.2,2,5.128041745460836e-12,,64
2026-07-06T17:24:19.110,0.9552,25.2,1,5.166606946953014e-12,,64
