timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,te_temperature_degC,tc_fault
2026-07-02T15:45:51.326,,,0,,,
2026-07-02T15:45:51.840,0.9563,24.03,1,2.7404822855423306e-07,24.4375,0
2026-07-02T15:45:52.338,0.9563,24.04,1,2.7404822855423306e-07,24.46875,0
2026-07-02T15:45:52.842,0.9563,24.05,1,2.720026452030554e-07,24.5078125,0
2026-07-02T15:45:53.327,0.9563,24.06,2,2.802777445395338e-07,24.4609375,0
2026-07-02T15:45:53.840,0.9563,24.07,1,2.7610919562068117e-07,24.4453125,0
2026-07-02T15:45:54.337,0.9563,24.08,1,2.7610919562068117e-07,24.5234375,0
2026-07-02T15:45:54.839,0.9562,24.09,2,2.7404822855423306e-07,24.6328125,0
2026-07-02T15:45:55.337,0.9562,24.11,1,2.7404822855423306e-07,24.578125,0
2026-07-02T15:45:55.836,0.9563,24.11,1,2.7404822855423306e-07,24.4375,0
2026-07-02T15:45:56.335,0.9563,24.12,1,2.720026452030554e-07,24.4375,0
2026-07-02T15:45:56.834,0.9563,24.13,2,2.6595705343079284e-07,24.6015625,0
2026-07-02T15:45:57.331,0.9563,24.14,1,2.8450922797981727e-07,24.5546875,0
2026-07-02T15:45:57.835,0.9563,24.14,1,2.699723307381933e-07,24.484375,0
2026-07-02T15:45:58.336,0.9563,24.15,2,2.7610919562068117e-07,24.46875,0
2026-07-02T15:45:58.834,0.9563,24.16,1,2.823855603937057e-07,24.5078125,0
2026-07-02T15:45:59.333,0.9562,24.16,1,2.720026452030554e-07,24.4375,0
2026-07-02T15:45:59.835,0.9562,24.17,1,2.7404822855423306e-07,24.4375,0
2026-07-02T15:46:00.336,0.9563,24.18,2,2.720026452030554e-07,24.4140625,0
2026-07-02T15:46:00.834,0.9563,24.18,1,2.823855603937057e-07,24.4375,0
2026-07-02T15:46:01.332,0.9563,24.18,1,2.7610919562068117e-07,24.5078125,0
2026-07-02T15:46:01.830,0.9563,24.19,2,2.7404822855423306e-07,24.546875,0
2026-07-02T15:46:02.328,0.9563,24.19,1,2.7404822855423306e-07,24.546875,0
2026-07-02T15:46:02.830,0.9563,24.2,1,2.7404822855423306e-07,24.53125,0
2026-07-02T15:46:03.329,0.9563,24.2,1,2.7818566209492107e-07,24.5234375,0
2026-07-02T15:46:03.841,0.9564,24.2,2,2.7610919562068117e-07,24.6171875,0
2026-07-02T15:46:04.328,0.9563,24.21,1,2.7404822855423306e-07,24.640625,0
2026-07-02T15:46:04.842,0.9563,24.21,1,2.7818566209492107e-07,24.6328125,0
2026-07-02T15:46:05.329,0.9563,24.21,1,2.7610919562068117e-07,24.59375,0
2026-07-02T15:46:05.834,0.9564,24.21,2,2.7610919562068117e-07,24.65625,0
2026-07-02T15:46:06.330,0.9563,24.22,1,2.7610919562068117e-07,24.640625,0
