timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,te_temperature_degC,tc_fault
2026-07-21T15:37:58.696,0.955,24.66,1,1.7702761960079692e-06,29.9453125,0
2026-07-21T15:37:59.194,0.9549,24.66,2,1.7570622900738048e-06,29.7421875,0
2026-07-21T15:37:59.691,0.955,24.67,1,1.7702761960079692e-06,29.5234375,0
2026-07-21T15:38:00.191,0.955,24.66,1,1.7702761960079692e-06,29.2109375,0
2026-07-21T15:38:00.692,0.9549,24.66,2,1.7702761960079692e-06,29.15625,0
2026-07-21T15:38:01.190,0.9549,24.66,1,1.7702761960079692e-06,29.0703125,0
2026-07-21T15:38:01.690,0.9549,24.66,2,1.7570622900738048e-06,29.09375,0
2026-07-21T15:38:02.200,0.9549,24.66,1,1.7702761960079692e-06,29.1640625,0
2026-07-21T15:38:02.695,0.9549,24.66,2,1.7702761960079692e-06,29.03125,0
2026-07-21T15:38:03.193,0.9549,24.66,1,1.7702761960079692e-06,29.2265625,0
2026-07-21T15:38:03.692,0.955,24.66,1,1.7702761960079692e-06,29.546875,0
2026-07-21T15:38:04.191,0.9549,24.66,2,1.7702761960079692e-06,29.546875,0
2026-07-21T15:38:04.701,0.9549,24.66,1,1.7439470169464482e-06,29.515625,0
2026-07-21T15:38:05.202,0.955,24.66,1,1.7702761960079692e-06,29.5859375,0
2026-07-21T15:38:05.700,0.9549,24.66,2,1.7702761960079692e-06,29.40625,0
2026-07-21T15:38:06.197,0.955,24.66,1,1.7570622900738048e-06,28.890625,0
2026-07-21T15:38:06.697,0.9549,24.66,1,1.7570622900738048e-06,28.828125,0
2026-07-21T15:38:07.195,0.9549,24.66,2,1.7570622900738048e-06,29.8359375,0
2026-07-21T15:38:07.692,0.9549,24.66,1,1.7570622900738048e-06,29.984375,0
2026-07-21T15:38:08.189,0.9549,24.66,2,1.7702761960079692e-06,30.2109375,0
2026-07-21T15:38:08.705,0.9549,24.66,1,1.7570622900738048e-06,30.0546875,0
2026-07-21T15:38:09.201,0.9549,24.66,2,1.7570622900738048e-06,29.984375,0
2026-07-21T15:38:09.701,0.9549,24.66,1,1.7439470169464482e-06,29.8359375,0
2026-07-21T15:38:10.193,0.9549,24.66,1,1.7570622900738048e-06,29.859375,0
2026-07-21T15:38:10.688,0.9549,24.66,2,1.7439470169464482e-06,29.765625,0
2026-07-21T15:38:11.198,0.955,24.66,1,1.7439470169464482e-06,29.703125,0
2026-07-21T15:38:11.680,0.9549,24.66,2,1.7570622900738048e-06,29.59375,0
2026-07-21T15:38:12.191,0.9549,24.66,1,1.7570622900738048e-06,29.5,0
2026-07-21T15:38:12.702,0.955,24.67,1,1.7570622900738048e-06,29.4296875,0
2026-07-21T15:38:13.195,0.9549,24.66,2,1.7702761960079692e-06,29.359375,0
2026-07-21T15:38:13.693,0.9549,24.66,1,1.7570622900738048e-06,29.2109375,0
2026-07-21T15:38:14.205,0.9549,24.66,2,1.7439470169464482e-06,29.25,0
2026-07-21T15:38:14.702,0.955,24.66,1,1.7439470169464482e-06,29.234375,0
2026-07-21T15:38:15.198,0.9549,24.66,2,1.7439470169464482e-06,29.0546875,0
2026-07-21T15:38:15.693,0.9549,24.66,1,1.7570622900738048e-06,29.0234375,0
2026-07-21T15:38:16.202,0.9549,24.66,1,1.7439470169464482e-06,28.8515625,0
2026-07-21T15:38:16.698,0.9549,24.66,2,1.7309296403991825e-06,28.7578125,0
2026-07-21T15:38:17.191,0.955,24.66,1,1.7570622900738048e-06,28.6328125,0
2026-07-21T15:38:17.700,0.955,24.66,2,1.7439470169464482e-06,28.578125,0
2026-07-21T15:38:18.193,0.9549,24.67,1,1.7570622900738048e-06,28.4453125,0
2026-07-21T15:38:18.702,0.955,24.66,1,1.7570622900738048e-06,28.2734375,0
2026-07-21T15:38:19.201,0.9549,24.66,2,1.7570622900738048e-06,28.203125,0
2026-07-21T15:38:19.697,0.955,24.66,1,1.7570622900738048e-06,28.1171875,0
2026-07-21T15:38:20.192,0.9549,24.67,2,1.7439470169464482e-06,28.1328125,0
2026-07-21T15:38:20.698,0.955,24.67,1,1.7439470169464482e-06,28.046875,0
2026-07-21T15:38:21.189,0.955,24.67,1,1.7570622900738048e-06,28.0546875,0
2026-07-21T15:38:21.696,0.955,24.66,2,1.7309296403991825e-06,27.96875,0
2026-07-21T15:38:22.193,0.9549,24.66,1,1.7570622900738048e-06,28.0078125,0
2026-07-21T15:38:22.691,0.955,24.66,2,1.7439470169464482e-06,27.859375,0
2026-07-21T15:38:23.201,0.955,24.67,1,1.7570622900738048e-06,27.7890625,0
2026-07-21T15:38:23.693,0.955,24.67,1,1.7570622900738048e-06,27.765625,0
2026-07-21T15:38:24.198,0.9549,24.66,2,1.7439470169464482e-06,27.6796875,0
2026-07-21T15:38:24.695,0.9549,24.67,1,1.7702761960079692e-06,27.703125,0
2026-07-21T15:38:25.193,0.955,24.66,2,1.7570622900738048e-06,27.5390625,0
2026-07-21T15:38:25.694,0.955,24.66,1,1.7439470169464482e-06,27.5859375,0
2026-07-21T15:38:26.203,0.955,24.67,2,1.7439470169464482e-06,27.53125,0
2026-07-21T15:38:26.693,0.955,24.67,1,1.7570622900738048e-06,27.4921875,0
2026-07-21T15:38:27.197,0.9549,24.67,1,1.7439470169464482e-06,27.453125,0
2026-07-21T15:38:27.698,0.955,24.67,2,1.7439470169464482e-06,27.4453125,0
2026-07-21T15:38:28.202,0.9549,24.67,1,1.7570622900738048e-06,27.40625,0
2026-07-21T15:38:28.693,0.955,24.66,1,1.718009429700726e-06,27.359375,0
2026-07-21T15:38:29.193,0.9549,24.66,2,1.7309296403991825e-06,27.3671875,0
2026-07-21T15:38:29.704,0.9549,24.67,1,1.7439470169464482e-06,27.3671875,0
2026-07-21T15:38:30.200,0.955,24.67,2,1.7439470169464482e-06,27.234375,0
2026-07-21T15:38:30.693,0.955,24.67,1,1.7439470169464482e-06,27.2734375,0
2026-07-21T15:38:31.203,0.9549,24.67,1,1.7439470169464482e-06,27.25,0
2026-07-21T15:38:31.703,0.9549,24.66,2,1.7309296403991825e-06,27.2265625,0
2026-07-21T15:38:32.193,0.9549,24.67,1,1.7439470169464482e-06,27.171875,0
2026-07-21T15:38:32.696,0.9549,24.67,2,1.7439470169464482e-06,27.03125,0
2026-07-21T15:38:33.201,0.955,24.67,1,1.7309296403991825e-06,27.015625,0
2026-07-21T15:38:33.699,0.9549,24.67,2,1.7439470169464482e-06,27.09375,0
2026-07-21T15:38:34.201,0.955,24.67,1,1.7439470169464482e-06,27.0,0
2026-07-21T15:38:34.700,0.955,24.67,1,1.7309296403991825e-06,26.984375,0
2026-07-21T15:38:35.207,0.955,24.67,2,1.7309296403991825e-06,26.9296875,0
2026-07-21T15:38:35.703,0.9549,24.67,1,1.7051856595741968e-06,26.8671875,0
2026-07-21T15:38:36.201,0.9549,24.67,2,1.7309296403991825e-06,26.9609375,0
2026-07-21T15:38:36.693,0.955,24.67,1,1.7309296403991825e-06,26.9296875,0
2026-07-21T15:38:37.204,0.955,24.67,1,1.7309296403991825e-06,26.875,0
2026-07-21T15:38:37.693,0.9549,24.67,2,1.718009429700726e-06,26.9140625,0
2026-07-21T15:38:38.191,0.955,24.67,1,1.7309296403991825e-06,26.828125,0
2026-07-21T15:38:38.702,0.9549,24.67,2,1.7439470169464482e-06,26.8046875,0
2026-07-21T15:38:39.188,0.955,24.67,1,1.718009429700726e-06,26.7421875,0
2026-07-21T15:38:39.693,0.955,24.67,1,1.7309296403991825e-06,26.7421875,0
2026-07-21T15:38:40.203,0.9549,24.67,2,1.7309296403991825e-06,26.6484375,0
2026-07-21T15:38:40.702,0.9549,24.67,1,1.7570622900738048e-06,26.6484375,0
2026-07-21T15:38:41.195,0.9549,24.67,2,1.7309296403991825e-06,26.703125,0
2026-07-21T15:38:41.693,0.955,24.67,1,1.718009429700726e-06,26.65625,0
2026-07-21T15:38:42.192,0.955,24.67,1,1.7309296403991825e-06,26.6953125,0
2026-07-21T15:38:42.693,0.9549,24.67,2,1.7439470169464482e-06,26.65625,0
2026-07-21T15:38:43.194,0.955,24.67,1,1.7309296403991825e-06,26.6484375,0
2026-07-21T15:38:43.691,0.9549,24.67,2,1.7309296403991825e-06,26.6328125,0
2026-07-21T15:38:44.194,0.9549,24.67,1,1.7439470169464482e-06,26.6484375,0
2026-07-21T15:38:44.694,0.955,24.67,1,1.7309296403991825e-06,26.671875,0
2026-07-21T15:38:45.201,0.955,24.67,2,1.718009429700726e-06,26.6328125,0
2026-07-21T15:38:45.697,0.9549,24.67,1,1.718009429700726e-06,26.625,0
2026-07-21T15:38:46.204,0.955,24.67,2,1.7309296403991825e-06,26.59375,0
2026-07-21T15:38:46.698,0.955,24.67,1,1.7439470169464482e-06,26.609375,0
2026-07-21T15:38:47.190,0.9549,24.67,1,1.7309296403991825e-06,26.5859375,0
2026-07-21T15:38:47.703,0.9549,24.67,2,1.718009429700726e-06,26.5390625,0
2026-07-21T15:38:48.196,0.955,24.67,1,1.7570622900738048e-06,26.5703125,0
2026-07-21T15:38:48.693,0.9549,24.67,2,1.7309296403991825e-06,26.5390625,0
2026-07-21T15:38:49.189,0.955,24.67,1,1.7439470169464482e-06,26.4140625,0
2026-07-21T15:38:49.689,0.9549,24.67,1,1.7309296403991825e-06,26.4609375,0
2026-07-21T15:38:50.203,0.955,24.67,2,1.7309296403991825e-06,26.484375,0
2026-07-21T15:38:50.702,0.955,24.67,1,1.7439470169464482e-06,26.4609375,0
2026-07-21T15:38:51.200,0.9549,24.67,2,1.7051856595741968e-06,26.4296875,0
2026-07-21T15:38:51.699,0.955,24.67,1,1.718009429700726e-06,26.484375,0
2026-07-21T15:38:52.198,0.9549,24.67,1,1.718009429700726e-06,26.453125,0
2026-07-21T15:38:52.692,0.9549,24.67,2,1.718009429700726e-06,26.4375,0
2026-07-21T15:38:53.198,0.955,24.67,1,1.7051856595741968e-06,26.5390625,0
2026-07-21T15:38:53.690,0.9549,24.67,2,1.7051856595741968e-06,26.4609375,0
2026-07-21T15:38:54.197,0.955,24.67,1,1.7439470169464482e-06,26.5,0
2026-07-21T15:38:54.701,0.9549,24.67,1,1.7439470169464482e-06,26.4375,0
2026-07-21T15:38:55.207,0.955,24.67,2,1.718009429700726e-06,26.4375,0
2026-07-21T15:38:55.695,0.955,24.67,1,1.7309296403991825e-06,26.4140625,0
2026-07-21T15:38:56.187,0.9549,24.67,2,1.7439470169464482e-06,26.4140625,0
2026-07-21T15:38:56.695,0.9549,24.67,1,1.7309296403991825e-06,26.4140625,0
2026-07-21T15:38:57.190,0.955,24.67,1,1.7051856595741968e-06,26.4765625,0
2026-07-21T15:38:57.698,0.9549,24.67,2,1.718009429700726e-06,26.40625,0
2026-07-21T15:38:58.205,0.955,24.67,1,1.7051856595741968e-06,26.453125,0
2026-07-21T15:38:58.700,0.9549,24.67,2,1.7309296403991825e-06,26.3671875,0
2026-07-21T15:38:59.193,0.955,24.67,1,1.718009429700726e-06,26.484375,0
2026-07-21T15:38:59.701,0.9549,24.67,1,1.7439470169464482e-06,26.4765625,0
2026-07-21T15:39:00.192,0.9549,24.67,2,1.7051856595741968e-06,26.453125,0
2026-07-21T15:39:00.704,0.9549,24.67,1,1.718009429700726e-06,26.4609375,0
2026-07-21T15:39:01.199,0.9549,24.67,2,1.7051856595741968e-06,26.390625,0
2026-07-21T15:39:01.694,0.9549,24.67,1,1.7309296403991825e-06,26.4140625,0
2026-07-21T15:39:02.186,0.9549,24.67,1,1.7309296403991825e-06,26.40625,0
2026-07-21T15:39:02.694,0.955,24.67,2,1.718009429700726e-06,26.390625,0
2026-07-21T15:39:03.192,0.9549,24.67,1,1.7051856595741968e-06,26.3359375,0
2026-07-21T15:39:03.697,0.955,24.67,2,1.6924576101564223e-06,26.3125,0
2026-07-21T15:39:04.204,0.955,24.67,1,1.7051856595741968e-06,26.3125,0
2026-07-21T15:39:04.694,0.955,24.67,2,1.718009429700726e-06,26.3515625,0
2026-07-21T15:39:05.200,0.955,24.67,1,1.6798245669575142e-06,26.3515625,0
2026-07-21T15:39:05.690,0.9549,24.67,1,1.7051856595741968e-06,26.390625,0
2026-07-21T15:39:06.199,0.9549,24.67,2,1.718009429700726e-06,26.390625,0
2026-07-21T15:39:06.690,0.955,24.67,1,1.718009429700726e-06,26.3671875,0
2026-07-21T15:39:07.197,0.9549,24.67,2,1.6924576101564223e-06,26.3359375,0
2026-07-21T15:39:07.702,0.955,24.68,1,1.718009429700726e-06,26.3125,0
2026-07-21T15:39:08.193,0.955,24.67,1,1.7051856595741968e-06,26.2734375,0
2026-07-21T15:39:08.701,0.9549,24.67,2,1.7051856595741968e-06,26.3671875,0
2026-07-21T15:39:09.206,0.9549,24.68,1,1.6798245669575142e-06,26.3203125,0
2026-07-21T15:39:09.696,0.955,24.67,2,1.6798245669575142e-06,26.2734375,0
2026-07-21T15:39:10.202,0.9549,24.68,1,1.718009429700726e-06,26.296875,0
2026-07-21T15:39:10.692,0.955,24.67,1,1.7309296403991825e-06,26.296875,0
2026-07-21T15:39:11.194,0.955,24.68,2,1.6798245669575142e-06,26.1875,0
2026-07-21T15:39:11.699,0.9549,24.67,1,1.7051856595741968e-06,26.3125,0
2026-07-21T15:39:12.206,0.9549,24.68,2,1.718009429700726e-06,26.3125,0
2026-07-21T15:39:12.701,0.9549,24.67,1,1.6798245669575142e-06,26.3125,0
2026-07-21T15:39:13.196,0.955,24.67,1,1.718009429700726e-06,26.40625,0
2026-07-21T15:39:13.692,0.9549,24.67,2,1.7051856595741968e-06,26.3359375,0
2026-07-21T15:39:14.192,0.955,24.67,1,1.718009429700726e-06,26.3203125,0
2026-07-21T15:39:14.702,0.955,24.68,2,1.7051856595741968e-06,26.2265625,0
2026-07-21T15:39:15.204,0.955,24.67,1,1.6924576101564223e-06,26.25,0
2026-07-21T15:39:15.703,0.9549,24.68,1,1.7051856595741968e-06,26.3515625,0
2026-07-21T15:39:16.187,0.9549,24.68,2,1.6924576101564223e-06,26.3125,0
2026-07-21T15:39:16.697,0.955,24.68,1,1.6798245669575142e-06,26.375,0
2026-07-21T15:39:17.183,0.9549,24.68,2,1.718009429700726e-06,26.2734375,0
2026-07-21T15:39:17.699,0.955,24.68,1,1.6798245669575142e-06,26.3203125,0
2026-07-21T15:39:18.200,0.9549,24.68,2,1.6798245669575142e-06,26.265625,0
2026-07-21T15:39:18.702,0.955,24.68,1,1.7051856595741968e-06,26.203125,0
2026-07-21T15:39:19.195,0.955,24.68,1,1.7051856595741968e-06,26.2734375,0
2026-07-21T15:39:19.689,0.9549,24.68,2,1.6924576101564223e-06,26.265625,0
2026-07-21T15:39:20.197,0.9549,24.68,1,1.6924576101564223e-06,26.2890625,0
2026-07-21T15:39:20.699,0.9549,24.68,2,1.6672858208207679e-06,26.3359375,0
2026-07-21T15:39:21.186,0.955,24.68,1,1.6672858208207679e-06,26.2890625,0
2026-07-21T15:39:21.701,0.9549,24.67,1,1.6798245669575142e-06,26.3359375,0
2026-07-21T15:39:22.201,0.9549,24.67,2,1.6798245669575142e-06,26.2734375,0
2026-07-21T15:39:22.695,0.9549,24.68,1,1.6672858208207679e-06,26.234375,0
2026-07-21T15:39:23.187,0.9549,24.68,2,1.6672858208207679e-06,26.2734375,0
2026-07-21T15:39:23.688,0.955,24.68,1,1.7051856595741968e-06,26.3125,0
2026-07-21T15:39:24.189,0.9549,24.68,2,1.6672858208207679e-06,26.2734375,0
2026-07-21T15:39:24.689,0.955,24.68,1,1.6924576101564223e-06,26.296875,0
2026-07-21T15:39:25.197,0.9549,24.67,1,1.7051856595741968e-06,26.375,0
2026-07-21T15:39:25.705,0.9549,24.68,2,1.6924576101564223e-06,26.4140625,0
2026-07-21T15:39:26.191,0.955,24.68,1,1.7051856595741968e-06,26.2734375,0
2026-07-21T15:39:26.696,0.9549,24.67,1,1.6924576101564223e-06,26.3125,0
2026-07-21T15:39:27.200,0.9549,24.68,2,1.6924576101564223e-06,26.3125,0
2026-07-21T15:39:27.692,0.9549,24.68,1,1.7051856595741968e-06,26.3515625,0
2026-07-21T15:39:28.192,0.9549,24.68,2,1.6672858208207679e-06,26.3125,0
2026-07-21T15:39:28.687,0.955,24.68,1,1.6548406678828405e-06,26.2890625,0
2026-07-21T15:39:29.202,0.9549,24.68,1,1.6924576101564223e-06,26.3359375,0
2026-07-21T15:39:29.705,0.9549,24.68,2,1.7051856595741968e-06,26.3125,0
2026-07-21T15:39:30.198,0.9549,24.68,1,1.6672858208207679e-06,26.375,0
2026-07-21T15:39:30.690,0.9549,24.67,1,1.6798245669575142e-06,26.34375,0
2026-07-21T15:39:31.200,0.9549,24.68,2,1.7051856595741968e-06,26.3359375,0
2026-07-21T15:39:31.705,0.9549,24.68,1,1.6672858208207679e-06,26.3203125,0
2026-07-21T15:39:32.194,0.955,24.68,2,1.6924576101564223e-06,26.2734375,0
2026-07-21T15:39:32.700,0.9549,24.68,1,1.6924576101564223e-06,26.2265625,0
2026-07-21T15:39:33.199,0.955,24.68,2,1.7051856595741968e-06,26.3125,0
2026-07-21T15:39:33.697,0.955,24.68,1,1.718009429700726e-06,26.3515625,0
2026-07-21T15:39:34.199,0.955,24.68,1,1.6924576101564223e-06,26.3359375,0
2026-07-21T15:39:34.705,0.955,24.68,2,1.6798245669575142e-06,26.3359375,0
2026-07-21T15:39:35.204,0.9549,24.68,1,1.6672858208207679e-06,26.3515625,0
2026-07-21T15:39:35.697,0.955,24.68,2,1.6672858208207679e-06,26.3359375,0
2026-07-21T15:39:36.194,0.9549,24.68,1,1.6548406678828405e-06,26.3203125,0
2026-07-21T15:39:36.701,0.955,24.68,1,1.6798245669575142e-06,26.3515625,0
2026-07-21T15:39:37.201,0.9549,24.68,2,1.6798245669575142e-06,26.3203125,0
2026-07-21T15:39:37.701,0.9549,24.68,1,1.6548406678828405e-06,26.3359375,0
2026-07-21T15:39:38.196,0.9549,24.68,2,1.6924576101564223e-06,26.3203125,0
2026-07-21T15:39:38.706,0.9549,24.68,1,1.6798245669575142e-06,26.296875,0
2026-07-21T15:39:39.191,0.9549,24.68,1,1.6924576101564223e-06,26.40625,0
2026-07-21T15:39:39.692,0.9549,24.68,2,1.6672858208207679e-06,26.40625,0
2026-07-21T15:39:40.191,0.9549,24.68,1,1.6548406678828405e-06,26.296875,0
2026-07-21T15:39:40.693,0.9549,24.68,2,1.6548406678828405e-06,26.3125,0
2026-07-21T15:39:41.198,0.955,24.68,1,1.6672858208207679e-06,26.25,0
2026-07-21T15:39:41.704,0.955,24.68,2,1.6798245669575142e-06,26.3125,0
2026-07-21T15:39:42.200,0.9549,24.68,1,1.6548406678828405e-06,26.3125,0
2026-07-21T15:39:42.694,0.9549,24.68,1,1.6798245669575142e-06,26.2890625,0
2026-07-21T15:39:43.195,0.9549,24.68,2,1.6798245669575142e-06,26.3125,0
2026-07-21T15:39:43.702,0.9549,24.68,1,1.6798245669575142e-06,26.3359375,0
2026-07-21T15:39:44.199,0.9549,24.68,2,1.6672858208207679e-06,26.3125,0
2026-07-21T15:39:44.679,0.955,24.68,1,1.6798245669575142e-06,26.296875,0
2026-07-21T15:39:45.197,0.9549,24.68,1,1.6672858208207679e-06,26.3515625,0
2026-07-21T15:39:45.699,0.955,24.68,2,1.6798245669575142e-06,26.3671875,0
2026-07-21T15:39:46.201,0.9549,24.68,1,1.6672858208207679e-06,26.375,0
2026-07-21T15:39:46.693,0.9549,24.68,2,1.6798245669575142e-06,26.34375,0
2026-07-21T15:39:47.189,0.955,24.68,1,1.6672858208207679e-06,26.3203125,0
2026-07-21T15:39:47.688,0.9549,24.68,1,1.6672858208207679e-06,26.4296875,0
2026-07-21T15:39:48.196,0.9551,24.68,2,1.6798245669575142e-06,26.3515625,0
2026-07-21T15:39:48.705,0.955,24.68,1,1.6924576101564223e-06,26.40625,0
2026-07-21T15:39:49.195,0.9549,24.68,1,1.6798245669575142e-06,26.3359375,0
2026-07-21T15:39:49.695,0.955,24.68,2,1.6798245669575142e-06,26.40625,0
2026-07-21T15:39:50.203,0.9549,24.68,1,1.6548406678828405e-06,26.3671875,0
2026-07-21T15:39:50.695,0.955,24.68,2,1.6798245669575142e-06,26.3359375,0
2026-07-21T15:39:51.195,0.955,24.68,1,1.6924576101564223e-06,26.4375,0
2026-07-21T15:39:51.704,0.955,24.68,2,1.6672858208207679e-06,26.40625,0
2026-07-21T15:39:52.196,0.955,24.68,1,1.6798245669575142e-06,26.375,0
2026-07-21T15:39:52.698,0.9549,24.68,1,1.6672858208207679e-06,26.40625,0
2026-07-21T15:39:53.200,0.9549,24.68,2,1.6548406678828405e-06,26.375,0
2026-07-21T15:39:53.691,0.955,24.68,1,1.6424884095342596e-06,26.4140625,0
2026-07-21T15:39:54.190,0.955,24.68,2,1.6672858208207679e-06,26.4375,0
2026-07-21T15:39:54.694,0.955,24.68,1,1.6424884095342596e-06,26.4140625,0
2026-07-21T15:39:55.191,0.955,24.68,1,1.6672858208207679e-06,26.4296875,0
2026-07-21T15:39:55.691,0.955,24.68,2,1.6672858208207679e-06,26.4296875,0
2026-07-21T15:39:56.203,0.955,24.68,1,1.6548406678828405e-06,26.3203125,0
2026-07-21T15:39:56.700,0.955,24.68,2,1.6798245669575142e-06,26.3515625,0
2026-07-21T15:39:57.194,0.955,24.68,1,1.6548406678828405e-06,26.4140625,0
2026-07-21T15:39:57.692,0.955,24.68,1,1.6424884095342596e-06,26.34375,0
2026-07-21T15:39:58.195,0.9549,24.68,2,1.6672858208207679e-06,26.4609375,0
2026-07-21T15:39:58.704,0.9549,24.68,1,1.6672858208207679e-06,26.4609375,0
2026-07-21T15:39:59.196,0.955,24.68,2,1.6672858208207679e-06,26.4296875,0
2026-07-21T15:39:59.704,0.9549,24.68,1,1.6672858208207679e-06,26.390625,0
2026-07-21T15:40:00.195,0.955,24.68,1,1.6424884095342596e-06,26.40625,0
2026-07-21T15:40:00.685,0.955,24.68,2,1.6548406678828405e-06,26.4296875,0
2026-07-21T15:40:01.193,0.9549,24.68,1,1.6672858208207679e-06,26.40625,0
