timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,te_temperature_degC,tc_fault
2026-07-02T15:53:38.010,0.9569,24.51,1,2.7404822855423306e-07,25.0625,0
2026-07-02T15:53:38.510,0.957,24.5,1,2.6795717118781005e-07,24.9921875,0
2026-07-02T15:53:39.011,0.957,24.5,1,2.7610919562068117e-07,25.0234375,0
2026-07-02T15:53:39.509,0.957,24.5,2,2.7610919562068117e-07,25.0234375,0
2026-07-02T15:53:40.012,0.957,24.5,1,2.6595705343079284e-07,25.0390625,0
2026-07-02T15:53:40.509,0.957,24.5,1,2.7404822855423306e-07,25.0234375,0
2026-07-02T15:53:41.008,0.9569,24.5,1,2.699723307381933e-07,25.0625,0
2026-07-02T15:53:41.511,0.9569,24.5,2,2.620014950279608e-07,24.9921875,0
2026-07-02T15:53:42.009,0.957,24.5,1,2.699723307381933e-07,24.9140625,0
2026-07-02T15:53:42.509,0.957,24.5,1,2.7404822855423306e-07,24.96875,0
2026-07-02T15:53:43.009,0.9569,24.5,2,2.6795717118781005e-07,24.9765625,0
2026-07-02T15:53:43.511,0.9569,24.5,1,2.720026452030554e-07,24.96875,0
2026-07-02T15:53:44.009,0.957,24.5,1,2.7404822855423306e-07,24.9296875,0
2026-07-02T15:53:44.508,0.957,24.5,1,2.7610919562068117e-07,24.953125,0
2026-07-02T15:53:45.007,0.9569,24.5,2,2.6795717118781005e-07,24.9765625,0
2026-07-02T15:53:45.507,0.957,24.5,1,2.720026452030554e-07,24.9765625,0
2026-07-02T15:53:46.007,0.957,24.5,1,2.6795717118781005e-07,25.0234375,0
2026-07-02T15:53:46.507,0.9569,24.5,2,2.7610919562068117e-07,24.875,0
2026-07-02T15:53:47.006,0.957,24.5,1,2.720026452030554e-07,25.015625,0
2026-07-02T15:53:47.507,0.957,24.5,1,2.7404822855423306e-07,24.953125,0
2026-07-02T15:53:48.007,0.957,24.5,1,2.6795717118781005e-07,24.9140625,0
2026-07-02T15:53:48.510,0.9569,24.5,2,2.720026452030554e-07,24.90625,0
2026-07-02T15:53:49.011,0.9569,24.5,1,2.7404822855423306e-07,24.9296875,0
2026-07-02T15:53:49.507,0.957,24.5,1,2.6795717118781005e-07,24.890625,0
2026-07-02T15:53:50.009,0.9569,24.5,2,2.6795717118781005e-07,24.890625,0
2026-07-02T15:53:50.507,0.957,24.5,1,2.6397186519040077e-07,24.90625,0
2026-07-02T15:53:51.005,0.957,24.5,1,2.720026452030554e-07,24.859375,0
2026-07-02T15:53:51.504,0.957,24.5,1,2.6795717118781005e-07,24.890625,0
2026-07-02T15:53:52.008,0.957,24.5,2,2.699723307381933e-07,24.890625,0
2026-07-02T15:53:52.508,0.9569,24.5,1,2.720026452030554e-07,24.828125,0
2026-07-02T15:53:53.008,0.957,24.5,1,2.6795717118781005e-07,24.875,0
2026-07-02T15:53:53.508,0.957,24.5,2,2.7818566209492107e-07,24.796875,0
2026-07-02T15:53:54.008,0.9569,24.5,1,2.6595705343079284e-07,24.8359375,0
2026-07-02T15:53:54.505,0.957,24.5,1,2.7610919562068117e-07,24.7734375,0
2026-07-02T15:53:55.006,0.957,24.5,1,2.7610919562068117e-07,24.7109375,0
2026-07-02T15:53:55.506,0.957,24.5,2,2.802777445395338e-07,24.7265625,0
2026-07-02T15:53:56.005,0.957,24.5,1,2.7404822855423306e-07,24.7265625,0
2026-07-02T15:53:56.504,0.957,24.5,1,2.7610919562068117e-07,24.7421875,0
2026-07-02T15:53:57.007,0.9569,24.5,2,2.699723307381933e-07,24.703125,0
2026-07-02T15:53:57.507,0.9569,24.5,1,2.6795717118781005e-07,24.7265625,0
2026-07-02T15:53:58.010,0.957,24.49,1,2.7404822855423306e-07,24.6640625,0
2026-07-02T15:53:58.508,0.957,24.5,1,2.720026452030554e-07,24.703125,0
2026-07-02T15:53:59.009,0.9569,24.5,2,2.720026452030554e-07,24.703125,0
2026-07-02T15:53:59.499,0.957,24.49,1,2.6795717118781005e-07,24.65625,0
2026-07-02T15:54:00.003,0.957,24.5,1,2.7610919562068117e-07,24.6796875,0
2026-07-02T15:54:00.503,0.957,24.5,2,2.6795717118781005e-07,24.6640625,0
2026-07-02T15:54:01.002,0.957,24.5,1,2.699723307381933e-07,24.7265625,0
2026-07-02T15:54:01.505,0.957,24.5,1,2.7610919562068117e-07,24.765625,0
2026-07-02T15:54:02.003,0.957,24.49,1,2.7404822855423306e-07,24.7109375,0
2026-07-02T15:54:02.502,0.957,24.49,2,2.699723307381933e-07,24.640625,0
2026-07-02T15:54:03.002,0.9569,24.5,1,2.720026452030554e-07,24.6640625,0
2026-07-02T15:54:03.500,0.9569,24.49,1,2.7404822855423306e-07,24.65625,0
