timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,te_temperature_degC,tc_fault
2026-07-21T15:35:16.121,0.955,24.64,2,1.9223551139795e-06,,
2026-07-21T15:35:16.607,0.9549,24.64,1,1.9513778030428477e-06,,
2026-07-21T15:35:17.109,0.9549,24.64,2,1.9368120969741727e-06,,
2026-07-21T15:35:17.606,0.955,24.64,1,1.9223551139795e-06,,
2026-07-21T15:35:18.105,0.9549,24.64,1,1.9368120969741727e-06,,
2026-07-21T15:35:18.621,0.955,24.64,2,1.9368120969741727e-06,,
2026-07-21T15:35:19.103,0.955,24.65,1,1.9368120969741727e-06,,
2026-07-21T15:35:19.601,0.9549,24.64,1,1.9368120969741727e-06,,
2026-07-21T15:35:20.102,0.9549,24.64,2,1.9223551139795e-06,,
2026-07-21T15:35:20.602,0.955,24.64,1,1.9513778030428477e-06,,
2026-07-21T15:35:21.117,0.9549,24.64,2,1.9223551139795e-06,,
2026-07-21T15:35:21.614,0.955,24.64,1,1.9368120969741727e-06,,
2026-07-21T15:35:22.112,0.9549,24.64,2,1.893764077095011e-06,,
2026-07-21T15:35:22.612,0.955,24.65,1,1.908006042515134e-06,,
2026-07-21T15:35:23.110,0.955,24.65,1,1.9223551139795e-06,,
2026-07-21T15:35:23.610,0.9549,24.64,2,1.9368120969741727e-06,,
2026-07-21T15:35:24.111,0.9549,24.65,1,1.9368120969741727e-06,,
2026-07-21T15:35:24.611,0.955,24.64,1,1.9368120969741727e-06,,
2026-07-21T15:35:25.112,0.9549,24.64,2,1.893764077095011e-06,,
2026-07-21T15:35:25.609,0.9549,24.64,1,1.908006042515134e-06,,
2026-07-21T15:35:26.108,0.955,24.64,2,1.9513778030428477e-06,,
2026-07-21T15:35:26.606,0.955,24.64,1,1.9223551139795e-06,,
2026-07-21T15:35:27.119,0.955,24.64,1,1.908006042515134e-06,,
2026-07-21T15:35:27.614,0.955,24.64,2,1.9223551139795e-06,,
2026-07-21T15:35:28.112,0.9549,24.64,1,1.9223551139795e-06,,
2026-07-21T15:35:28.610,0.955,24.64,2,1.908006042515134e-06,,
2026-07-21T15:35:29.106,0.955,24.64,1,1.9223551139795e-06,,
2026-07-21T15:35:29.605,0.955,24.64,1,1.9223551139795e-06,,
2026-07-21T15:35:30.119,0.9549,24.64,2,1.9368120969741727e-06,,
2026-07-21T15:35:30.618,0.9549,24.64,1,1.9223551139795e-06,,
2026-07-21T15:35:31.118,0.9549,24.64,1,1.9223551139795e-06,,
2026-07-21T15:35:31.601,0.9549,24.64,2,1.9223551139795e-06,,
2026-07-21T15:35:32.115,0.955,24.64,1,1.908006042515134e-06,,
2026-07-21T15:35:32.611,0.955,24.64,2,1.908006042515134e-06,,
2026-07-21T15:35:33.107,0.9549,24.64,1,1.908006042515134e-06,,
2026-07-21T15:35:33.619,0.9549,24.64,2,1.9223551139795e-06,,
2026-07-21T15:35:34.112,0.9549,24.64,1,1.9223551139795e-06,,
2026-07-21T15:35:34.608,0.9549,24.65,1,1.893764077095011e-06,,
2026-07-21T15:35:35.121,0.955,24.64,2,1.908006042515134e-06,,
2026-07-21T15:35:35.605,0.9549,24.64,1,1.9223551139795e-06,,
2026-07-21T15:35:36.104,0.955,24.65,2,1.9223551139795e-06,,
2026-07-21T15:35:36.620,0.9549,24.64,1,1.893764077095011e-06,,
2026-07-21T15:35:37.119,0.955,24.65,1,1.908006042515134e-06,,
2026-07-21T15:35:37.614,0.9549,24.64,2,1.9223551139795e-06,,
2026-07-21T15:35:38.116,0.955,24.64,1,1.893764077095011e-06,,
2026-07-21T15:35:38.615,0.9549,24.64,2,1.9223551139795e-06,,
